kepid,kepid_count,koi_disposition
6119605,1,FALSE POSITIVE
6230649,1,FALSE POSITIVE
6286633,1,FALSE POSITIVE
6451125,1,FALSE POSITIVE
6516529,1,FALSE POSITIVE
10735575,1,FALSE POSITIVE
10753394,1,FALSE POSITIVE
10875937,1,FALSE POSITIVE
10907307,1,FALSE POSITIVE
11087662,1,FALSE POSITIVE
11099109,1,FALSE POSITIVE
11124353,1,FALSE POSITIVE
9846086,1,FALSE POSITIVE
12251650,1,FALSE POSITIVE
6111011,1,FALSE POSITIVE
6128141,1,FALSE POSITIVE
6131659,1,FALSE POSITIVE
6146838,1,FALSE POSITIVE
6147573,1,FALSE POSITIVE
6859813,1,FALSE POSITIVE
6863840,1,FALSE POSITIVE
6864569,1,FALSE POSITIVE
6864859,1,FALSE POSITIVE
6877673,1,FALSE POSITIVE
7670485,1,FALSE POSITIVE
7670617,1,FALSE POSITIVE
7677005,1,FALSE POSITIVE
7691527,1,FALSE POSITIVE
7700578,1,FALSE POSITIVE
8301013,1,FALSE POSITIVE
8302455,1,FALSE POSITIVE
8302473,1,FALSE POSITIVE
9119458,1,FALSE POSITIVE
8312222,1,FALSE POSITIVE
8314801,1,FALSE POSITIVE
9029486,1,FALSE POSITIVE
9049010,1,FALSE POSITIVE
9083503,1,FALSE POSITIVE
9093566,1,FALSE POSITIVE
9818732,1,FALSE POSITIVE
9821078,1,FALSE POSITIVE
9850387,1,FALSE POSITIVE
9850912,1,FALSE POSITIVE
10601579,1,FALSE POSITIVE
10613718,1,FALSE POSITIVE
10619109,1,FALSE POSITIVE
10646620,1,FALSE POSITIVE
10649230,1,FALSE POSITIVE
11502172,1,FALSE POSITIVE
11506235,1,FALSE POSITIVE
11560382,1,FALSE POSITIVE
11560431,1,FALSE POSITIVE
11560447,1,FALSE POSITIVE
11601357,1,FALSE POSITIVE
7133286,1,FALSE POSITIVE
7214090,1,FALSE POSITIVE
7281694,1,FALSE POSITIVE
7362450,1,FALSE POSITIVE
8649876,1,FALSE POSITIVE
4840156,1,FALSE POSITIVE
4851283,1,FALSE POSITIVE
5009688,1,FALSE POSITIVE
7117126,1,FALSE POSITIVE
7117147,1,FALSE POSITIVE
7117485,1,FALSE POSITIVE
7117710,1,FALSE POSITIVE
7177766,1,FALSE POSITIVE
8962007,1,FALSE POSITIVE
9021047,1,FALSE POSITIVE
9079587,1,FALSE POSITIVE
9079915,1,FALSE POSITIVE
10535897,1,FALSE POSITIVE
10535926,1,FALSE POSITIVE
10535991,1,FALSE POSITIVE
10536177,1,FALSE POSITIVE
10614845,1,FALSE POSITIVE
6521526,1,FALSE POSITIVE
6600492,1,FALSE POSITIVE
6685403,1,FALSE POSITIVE
6846544,1,FALSE POSITIVE
6848529,1,FALSE POSITIVE
6887321,1,FALSE POSITIVE
11338091,1,FALSE POSITIVE
11400356,1,FALSE POSITIVE
11449696,1,FALSE POSITIVE
11456839,1,FALSE POSITIVE
11501492,1,FALSE POSITIVE
6152521,1,FALSE POSITIVE
6185717,1,FALSE POSITIVE
6205460,1,FALSE POSITIVE
6206751,1,FALSE POSITIVE
6890618,1,FALSE POSITIVE
7602070,1,FALSE POSITIVE
6927629,1,FALSE POSITIVE
6929016,1,FALSE POSITIVE
6936977,1,FALSE POSITIVE
7707736,1,FALSE POSITIVE
7741048,1,FALSE POSITIVE
7751562,1,FALSE POSITIVE
7769072,1,FALSE POSITIVE
7769815,1,FALSE POSITIVE
8316503,1,FALSE POSITIVE
8330575,1,FALSE POSITIVE
8345358,1,FALSE POSITIVE
8358008,1,FALSE POSITIVE
8364119,1,FALSE POSITIVE
8367298,1,FALSE POSITIVE
9098810,1,FALSE POSITIVE
9101208,1,FALSE POSITIVE
9119405,1,FALSE POSITIVE
9159301,1,FALSE POSITIVE
5903312,1,FALSE POSITIVE
9873869,1,FALSE POSITIVE
9881258,1,FALSE POSITIVE
9899153,1,FALSE POSITIVE
9899193,1,FALSE POSITIVE
9899410,1,FALSE POSITIVE
9899421,1,FALSE POSITIVE
9899577,1,FALSE POSITIVE
10661913,1,FALSE POSITIVE
10661976,1,FALSE POSITIVE
10662021,1,FALSE POSITIVE
11615481,1,FALSE POSITIVE
11616200,1,FALSE POSITIVE
11616631,1,FALSE POSITIVE
11616663,1,FALSE POSITIVE
11619964,1,FALSE POSITIVE
8868686,1,FALSE POSITIVE
9246715,1,FALSE POSITIVE
10253638,1,FALSE POSITIVE
10267121,1,FALSE POSITIVE
10341777,1,FALSE POSITIVE
10407271,1,FALSE POSITIVE
10471167,1,FALSE POSITIVE
5024429,1,FALSE POSITIVE
5120225,1,FALSE POSITIVE
5126932,1,FALSE POSITIVE
5168498,1,FALSE POSITIVE
5185765,1,FALSE POSITIVE
7199644,1,FALSE POSITIVE
7199724,1,FALSE POSITIVE
7199756,1,FALSE POSITIVE
7199883,1,FALSE POSITIVE
7200485,1,FALSE POSITIVE
7203326,1,FALSE POSITIVE
7210749,1,FALSE POSITIVE
9101271,1,FALSE POSITIVE
9118340,1,FALSE POSITIVE
9159198,1,FALSE POSITIVE
10616829,1,FALSE POSITIVE
10686909,1,FALSE POSITIVE
10730250,1,FALSE POSITIVE
10801951,1,FALSE POSITIVE
10862284,1,FALSE POSITIVE
6953281,1,FALSE POSITIVE
7020168,1,FALSE POSITIVE
7049771,1,FALSE POSITIVE
7053328,1,FALSE POSITIVE
7106437,1,FALSE POSITIVE
7117050,1,FALSE POSITIVE
7185710,1,FALSE POSITIVE
11558217,1,FALSE POSITIVE
11649292,1,FALSE POSITIVE
11760931,1,FALSE POSITIVE
11854061,1,FALSE POSITIVE
11868122,1,FALSE POSITIVE
12012872,1,FALSE POSITIVE
6207053,1,FALSE POSITIVE
6220470,1,FALSE POSITIVE
6228703,1,FALSE POSITIVE
6231401,1,FALSE POSITIVE
6283224,1,FALSE POSITIVE
6285094,1,FALSE POSITIVE
6939670,1,FALSE POSITIVE
6949550,1,FALSE POSITIVE
6950275,1,FALSE POSITIVE
6962018,1,FALSE POSITIVE
6965293,1,FALSE POSITIVE
7777365,1,FALSE POSITIVE
7798259,1,FALSE POSITIVE
7812893,1,FALSE POSITIVE
7816680,1,FALSE POSITIVE
7838639,1,FALSE POSITIVE
7846730,1,FALSE POSITIVE
8374499,1,FALSE POSITIVE
8378656,1,FALSE POSITIVE
8378922,1,FALSE POSITIVE
8379547,1,FALSE POSITIVE
9163674,1,FALSE POSITIVE
9172506,1,FALSE POSITIVE
9179531,1,FALSE POSITIVE
9181340,1,FALSE POSITIVE
9899583,1,FALSE POSITIVE
9906489,1,FALSE POSITIVE
9913481,1,FALSE POSITIVE
9913798,1,FALSE POSITIVE
10685175,1,FALSE POSITIVE
10686876,1,FALSE POSITIVE
10686930,1,FALSE POSITIVE
10711913,1,FALSE POSITIVE
10732401,1,FALSE POSITIVE
11651105,1,FALSE POSITIVE
11662440,1,FALSE POSITIVE
11704044,1,FALSE POSITIVE
11706658,1,FALSE POSITIVE
11709022,1,FALSE POSITIVE
10471174,1,FALSE POSITIVE
10471345,1,FALSE POSITIVE
11463950,1,FALSE POSITIVE
11621897,1,FALSE POSITIVE
1025986,1,FALSE POSITIVE
1293046,1,FALSE POSITIVE
5201593,1,FALSE POSITIVE
5273713,1,FALSE POSITIVE
5276332,1,FALSE POSITIVE
5301093,1,FALSE POSITIVE
5305399,1,FALSE POSITIVE
5389632,1,FALSE POSITIVE
7281668,1,FALSE POSITIVE
7282154,1,FALSE POSITIVE
7282168,1,FALSE POSITIVE
9347066,1,FALSE POSITIVE
9392016,1,FALSE POSITIVE
9429631,1,FALSE POSITIVE
10877024,1,FALSE POSITIVE
10920420,1,FALSE POSITIVE
11098004,1,FALSE POSITIVE
7282872,1,FALSE POSITIVE
7340624,1,FALSE POSITIVE
7622473,1,FALSE POSITIVE
7662744,1,FALSE POSITIVE
7686191,1,FALSE POSITIVE
7690521,1,FALSE POSITIVE
12069319,1,FALSE POSITIVE
12121118,1,FALSE POSITIVE
12252732,1,FALSE POSITIVE
12554051,1,FALSE POSITIVE
12555140,1,FALSE POSITIVE
4659405,1,FALSE POSITIVE
6285396,1,FALSE POSITIVE
6285397,1,FALSE POSITIVE
6292732,1,FALSE POSITIVE
6311637,1,FALSE POSITIVE
7812179,1,FALSE POSITIVE
6967430,1,FALSE POSITIVE
7009828,1,FALSE POSITIVE
7025851,1,FALSE POSITIVE
7031132,1,FALSE POSITIVE
7031732,1,FALSE POSITIVE
7031767,1,FALSE POSITIVE
7847927,1,FALSE POSITIVE
7870250,1,FALSE POSITIVE
7885518,1,FALSE POSITIVE
7885570,1,FALSE POSITIVE
7886329,1,FALSE POSITIVE
8381592,1,FALSE POSITIVE
8382339,1,FALSE POSITIVE
8398290,1,FALSE POSITIVE
8411947,1,FALSE POSITIVE
8414159,1,FALSE POSITIVE
9636569,1,FALSE POSITIVE
9205993,1,FALSE POSITIVE
9207508,1,FALSE POSITIVE
9210828,1,FALSE POSITIVE
9236858,1,FALSE POSITIVE
9934208,1,FALSE POSITIVE
9936698,1,FALSE POSITIVE
9944421,1,FALSE POSITIVE
9945280,1,FALSE POSITIVE
9953736,1,FALSE POSITIVE
10736223,1,FALSE POSITIVE
10743600,1,FALSE POSITIVE
10753734,1,FALSE POSITIVE
10794242,1,FALSE POSITIVE
10794405,1,FALSE POSITIVE
10809677,1,FALSE POSITIVE
11724091,1,FALSE POSITIVE
11757422,1,FALSE POSITIVE
11763910,1,FALSE POSITIVE
11768970,1,FALSE POSITIVE
7700871,1,FALSE POSITIVE
1434395,1,FALSE POSITIVE
1868404,1,FALSE POSITIVE
1995712,1,FALSE POSITIVE
2140389,1,FALSE POSITIVE
2302758,1,FALSE POSITIVE
5444491,1,FALSE POSITIVE
5456319,1,FALSE POSITIVE
5460434,1,FALSE POSITIVE
5512513,1,FALSE POSITIVE
5513861,1,FALSE POSITIVE
5529552,1,FALSE POSITIVE
7377200,1,FALSE POSITIVE
7386391,1,FALSE POSITIVE
7431709,1,FALSE POSITIVE
7448023,1,FALSE POSITIVE
7470491,1,FALSE POSITIVE
9518558,1,FALSE POSITIVE
9529148,1,FALSE POSITIVE
9531850,1,FALSE POSITIVE
9541094,1,FALSE POSITIVE
9579753,1,FALSE POSITIVE
11135119,1,FALSE POSITIVE
11145726,1,FALSE POSITIVE
11152950,1,FALSE POSITIVE
7747835,1,FALSE POSITIVE
7762886,1,FALSE POSITIVE
7811537,2,FALSE POSITIVE
7811537,2,FALSE POSITIVE
7874976,1,FALSE POSITIVE
12647110,1,FALSE POSITIVE
3662635,1,FALSE POSITIVE
11553706,1,FALSE POSITIVE
4861736,1,FALSE POSITIVE
5090690,1,FALSE POSITIVE
5098444,1,FALSE POSITIVE
6364126,1,FALSE POSITIVE
6364195,1,FALSE POSITIVE
6364200,1,FALSE POSITIVE
6364247,1,FALSE POSITIVE
6364294,1,FALSE POSITIVE
6367628,1,FALSE POSITIVE
7031948,1,FALSE POSITIVE
7031992,1,FALSE POSITIVE
7032117,1,FALSE POSITIVE
7032383,1,FALSE POSITIVE
7840044,1,FALSE POSITIVE
7033713,1,FALSE POSITIVE
7033748,1,FALSE POSITIVE
7919653,1,FALSE POSITIVE
7938468,1,FALSE POSITIVE
7943535,1,FALSE POSITIVE
7947631,1,FALSE POSITIVE
8414216,1,FALSE POSITIVE
8415863,1,FALSE POSITIVE
8423903,1,FALSE POSITIVE
8429450,1,FALSE POSITIVE
8445775,1,FALSE POSITIVE
8453191,1,FALSE POSITIVE
9243795,1,FALSE POSITIVE
9266285,1,FALSE POSITIVE
9278021,1,FALSE POSITIVE
9284741,1,FALSE POSITIVE
9286728,1,FALSE POSITIVE
9291368,2,FALSE POSITIVE
9291368,2,FALSE POSITIVE
9958053,1,FALSE POSITIVE
9959093,1,FALSE POSITIVE
9963009,1,FALSE POSITIVE
9965691,1,FALSE POSITIVE
9971475,1,FALSE POSITIVE
10000490,1,FALSE POSITIVE
3437776,2,FALSE POSITIVE
10816107,1,FALSE POSITIVE
10847907,1,FALSE POSITIVE
11811454,1,FALSE POSITIVE
11817750,1,FALSE POSITIVE
11854636,1,FALSE POSITIVE
11855538,1,FALSE POSITIVE
11858541,1,FALSE POSITIVE
11873166,1,FALSE POSITIVE
7025846,1,FALSE POSITIVE
2308411,1,FALSE POSITIVE
2446134,1,FALSE POSITIVE
2449053,1,FALSE POSITIVE
2569995,1,FALSE POSITIVE
5617259,1,FALSE POSITIVE
5653795,1,FALSE POSITIVE
5709103,1,FALSE POSITIVE
5716508,1,FALSE POSITIVE
5730380,1,FALSE POSITIVE
7538434,1,FALSE POSITIVE
9210823,1,FALSE POSITIVE
7618364,1,FALSE POSITIVE
7664272,1,FALSE POSITIVE
9588880,1,FALSE POSITIVE
9592831,1,FALSE POSITIVE
9602658,1,FALSE POSITIVE
9639021,1,FALSE POSITIVE
11348086,1,FALSE POSITIVE
11357185,1,FALSE POSITIVE
7888957,1,FALSE POSITIVE
7900114,1,FALSE POSITIVE
7936194,1,FALSE POSITIVE
7959310,1,FALSE POSITIVE
8012732,1,FALSE POSITIVE
8028465,1,FALSE POSITIVE
8129641,1,FALSE POSITIVE
3734501,1,FALSE POSITIVE
4169315,1,FALSE POSITIVE
4566999,1,FALSE POSITIVE
4569942,1,FALSE POSITIVE
4772095,1,FALSE POSITIVE
5181817,1,FALSE POSITIVE
5309353,1,FALSE POSITIVE
5356593,1,FALSE POSITIVE
6372268,1,FALSE POSITIVE
6384840,1,FALSE POSITIVE
6386784,1,FALSE POSITIVE
6390236,1,FALSE POSITIVE
6421188,1,FALSE POSITIVE
6421483,1,FALSE POSITIVE
7049486,1,FALSE POSITIVE
7097571,1,FALSE POSITIVE
7105574,1,FALSE POSITIVE
7115200,1,FALSE POSITIVE
7115332,1,FALSE POSITIVE
7115463,1,FALSE POSITIVE
7115597,1,FALSE POSITIVE
7950775,1,FALSE POSITIVE
7955301,1,FALSE POSITIVE
7960295,1,FALSE POSITIVE
7960547,1,FALSE POSITIVE
7970629,1,FALSE POSITIVE
8453324,1,FALSE POSITIVE
8479386,1,FALSE POSITIVE
8488876,1,FALSE POSITIVE
8504570,1,FALSE POSITIVE
9640976,1,FALSE POSITIVE
5796186,1,FALSE POSITIVE
5893123,1,FALSE POSITIVE
9640985,1,FALSE POSITIVE
9834719,1,FALSE POSITIVE
5966660,1,FALSE POSITIVE
10005020,1,FALSE POSITIVE
10068383,1,FALSE POSITIVE
6805146,1,FALSE POSITIVE
6960445,1,FALSE POSITIVE
10191070,1,FALSE POSITIVE
10225800,1,FALSE POSITIVE
10489525,1,FALSE POSITIVE
10259031,1,FALSE POSITIVE
7115785,3,FALSE POSITIVE
7385509,1,FALSE POSITIVE
7466863,1,FALSE POSITIVE
7598128,1,FALSE POSITIVE
8409588,1,FALSE POSITIVE
8891278,1,FALSE POSITIVE
8908102,1,FALSE POSITIVE
4752451,1,FALSE POSITIVE
9053112,1,FALSE POSITIVE
9162741,1,FALSE POSITIVE
9300285,1,FALSE POSITIVE
9426071,1,FALSE POSITIVE
